s,s dot
0.6300000000000003,6.5999999999999925
0.6300000000000003,6.699999999999992
0.6300000000000003,6.799999999999992
0.6300000000000003,6.8999999999999915
0.6300000000000003,6.999999999999991
0.6300000000000003,7.099999999999991
0.6300000000000003,7.19999999999999
0.6300000000000003,7.29999999999999
0.6300000000000003,7.39999999999999
0.6300000000000003,7.499999999999989
0.6300000000000003,7.599999999999989
0.6300000000000003,7.699999999999989
0.6300000000000003,7.799999999999988
0.6300000000000003,7.899999999999988
0.6300000000000003,7.999999999999988
0.6300000000000003,8.099999999999987
0.6300000000000003,8.199999999999987
0.6300000000000003,8.299999999999986
0.6300000000000003,8.399999999999986
0.6300000000000003,8.499999999999986
0.6300000000000003,8.599999999999985
0.6300000000000003,8.699999999999985
0.6300000000000003,8.799999999999985
0.6300000000000003,8.899999999999984
0.6300000000000003,8.999999999999984
0.6300000000000003,9.099999999999984
0.6300000000000003,9.199999999999983
0.6300000000000003,9.299999999999983
0.6300000000000003,9.399999999999983
0.6300000000000003,9.499999999999982
0.6300000000000003,9.599999999999982
0.6300000000000003,9.699999999999982
0.6300000000000003,9.799999999999981
0.6300000000000003,9.89999999999998
0.6300000000000003,9.99999999999998
0.6300000000000003,10.09999999999998
0.6300000000000003,10.19999999999998
0.6300000000000003,10.29999999999998
0.6300000000000003,10.399999999999979
0.6300000000000003,10.499999999999979
0.6300000000000003,10.599999999999978
0.6300000000000003,10.699999999999978
0.6300000000000003,10.799999999999978
0.6300000000000003,10.899999999999977
0.6300000000000003,10.999999999999977
0.6300000000000003,11.099999999999977
0.6300000000000003,11.199999999999976
0.6300000000000003,11.299999999999976
0.6300000000000003,11.399999999999975
0.6300000000000003,11.499999999999975
0.6300000000000003,11.599999999999975
0.6300000000000003,11.699999999999974
0.6300000000000003,11.799999999999974
0.6300000000000003,11.899999999999974
0.6300000000000003,11.999999999999973
0.6300000000000003,12.099999999999973
0.6300000000000003,12.199999999999973
0.6300000000000003,12.299999999999972
0.6300000000000003,12.399999999999972
0.6300000000000003,12.499999999999972
0.6300000000000003,12.599999999999971
0.6300000000000003,12.69999999999997
0.6300000000000003,12.79999999999997
0.6300000000000003,12.89999999999997
0.6300000000000003,12.99999999999997
0.6300000000000003,13.09999999999997
0.6300000000000003,13.199999999999969
0.6300000000000003,13.299999999999969
0.6300000000000003,13.399999999999968
0.6300000000000003,13.499999999999968
0.6300000000000003,13.599999999999968
0.6300000000000003,13.699999999999967
0.6300000000000003,13.799999999999967
0.6300000000000003,13.899999999999967
0.6300000000000003,13.999999999999966
0.6300000000000003,14.099999999999966
0.6300000000000003,14.199999999999966
0.6300000000000003,14.299999999999965
0.6300000000000003,14.399999999999965
0.6300000000000003,14.499999999999964
0.6300000000000003,14.599999999999964
0.6300000000000003,14.699999999999964
0.6300000000000003,14.799999999999963
0.6300000000000003,14.899999999999963
0.6300000000000003,14.999999999999963
0.6300000000000003,15.099999999999962
0.6300000000000003,15.199999999999962
0.6300000000000003,15.299999999999962
0.6300000000000003,15.399999999999961
0.6300000000000003,15.499999999999961
0.6300000000000003,15.59999999999996
0.6300000000000003,15.69999999999996
0.6300000000000003,15.79999999999996
0.6300000000000003,15.89999999999996
0.6300000000000003,15.99999999999996
0.6300000000000003,16.09999999999996
0.6300000000000003,16.19999999999996
0.6300000000000003,16.29999999999996
0.6300000000000003,16.399999999999963
0.6300000000000003,16.499999999999964
0.6300000000000003,16.599999999999966
0.6300000000000003,16.699999999999967
0.6300000000000003,16.79999999999997
0.6300000000000003,16.89999999999997
0.6300000000000003,16.99999999999997
0.6300000000000003,17.099999999999973
0.6300000000000003,17.199999999999974
0.6300000000000003,17.299999999999976
0.6300000000000003,17.399999999999977
0.6300000000000003,17.49999999999998
0.6300000000000003,17.59999999999998
0.6300000000000003,17.69999999999998
0.6300000000000003,17.799999999999983
0.6300000000000003,17.899999999999984
0.6300000000000003,17.999999999999986
0.6300000000000003,18.099999999999987
0.6300000000000003,18.19999999999999
0.6300000000000003,18.29999999999999
0.6300000000000003,18.39999999999999
0.6300000000000003,18.499999999999993
0.6300000000000003,18.599999999999994
0.6300000000000003,18.699999999999996
0.6300000000000003,18.799999999999997
0.6300000000000003,18.9
0.6300000000000003,19.0
0.6300000000000003,19.1
0.6300000000000003,19.200000000000003
0.6300000000000003,19.300000000000004
0.6300000000000003,19.400000000000006
0.6300000000000003,19.500000000000007
0.6300000000000003,19.60000000000001
0.6300000000000003,19.70000000000001
0.6300000000000003,19.80000000000001
0.6300000000000003,19.900000000000013
0.6400000000000003,0
0.6400000000000003,0.1
0.6400000000000003,0.2
0.6400000000000003,0.30000000000000004
0.6400000000000003,0.4
0.6400000000000003,0.5
0.6400000000000003,0.6
0.6400000000000003,0.7
0.6400000000000003,0.7999999999999999
0.6400000000000003,0.8999999999999999
0.6400000000000003,0.9999999999999999
0.6400000000000003,1.0999999999999999
0.6400000000000003,1.2
0.6400000000000003,1.3
0.6400000000000003,1.4000000000000001
0.6400000000000003,1.5000000000000002
0.6400000000000003,1.6000000000000003
0.6400000000000003,1.7000000000000004
0.6400000000000003,1.8000000000000005
0.6400000000000003,1.9000000000000006
0.6400000000000003,2.0000000000000004
0.6400000000000003,2.1000000000000005
0.6400000000000003,2.2000000000000006
0.6400000000000003,2.3000000000000007
0.6400000000000003,2.400000000000001
0.6400000000000003,2.500000000000001
0.6400000000000003,2.600000000000001
0.6400000000000003,2.700000000000001
0.6400000000000003,2.800000000000001
0.6400000000000003,2.9000000000000012
0.6400000000000003,3.0000000000000013
0.6400000000000003,3.1000000000000014
0.6400000000000003,3.2000000000000015
0.6400000000000003,3.3000000000000016
0.6400000000000003,3.4000000000000017
0.6400000000000003,3.5000000000000018
0.6400000000000003,3.600000000000002
0.6400000000000003,3.700000000000002
0.6400000000000003,3.800000000000002
0.6400000000000003,3.900000000000002
0.6400000000000003,4.000000000000002
0.6400000000000003,4.100000000000001
0.6400000000000003,4.200000000000001
0.6400000000000003,4.300000000000001
0.6400000000000003,4.4
0.6400000000000003,4.5
0.6400000000000003,4.6
0.6400000000000003,4.699999999999999
0.6400000000000003,4.799999999999999
0.6400000000000003,4.899999999999999
0.6400000000000003,4.999999999999998
0.6400000000000003,5.099999999999998
0.6400000000000003,5.1999999999999975
0.6400000000000003,5.299999999999997
0.6400000000000003,5.399999999999997
0.6400000000000003,5.4999999999999964
0.6400000000000003,5.599999999999996
0.6400000000000003,5.699999999999996
0.6400000000000003,5.799999999999995
0.6400000000000003,5.899999999999995
0.6400000000000003,5.999999999999995
0.6400000000000003,6.099999999999994
0.6400000000000003,6.199999999999994
0.6400000000000003,6.299999999999994
0.6400000000000003,6.399999999999993
0.6400000000000003,6.499999999999993
0.6400000000000003,6.5999999999999925
0.6400000000000003,6.699999999999992
0.6400000000000003,6.799999999999992
0.6400000000000003,6.8999999999999915
0.6400000000000003,6.999999999999991
0.6400000000000003,7.099999999999991
0.6400000000000003,7.19999999999999
0.6400000000000003,7.29999999999999
0.6400000000000003,7.39999999999999
0.6400000000000003,7.499999999999989
0.6400000000000003,7.599999999999989
0.6400000000000003,7.699999999999989
0.6400000000000003,7.799999999999988
0.6400000000000003,7.899999999999988
0.6400000000000003,7.999999999999988
0.6400000000000003,8.099999999999987
0.6400000000000003,8.199999999999987
0.6400000000000003,8.299999999999986
0.6400000000000003,8.399999999999986
0.6400000000000003,8.499999999999986
0.6400000000000003,8.599999999999985
0.6400000000000003,8.699999999999985
0.6400000000000003,8.799999999999985
0.6400000000000003,8.899999999999984
0.6400000000000003,8.999999999999984
0.6400000000000003,9.099999999999984
0.6400000000000003,9.199999999999983
0.6400000000000003,9.299999999999983
0.6400000000000003,9.399999999999983
0.6400000000000003,9.499999999999982
0.6400000000000003,9.599999999999982
0.6400000000000003,9.699999999999982
0.6400000000000003,9.799999999999981
0.6400000000000003,9.89999999999998
0.6400000000000003,9.99999999999998
0.6400000000000003,10.09999999999998
0.6400000000000003,10.19999999999998
0.6400000000000003,10.29999999999998
0.6400000000000003,10.399999999999979
0.6400000000000003,10.499999999999979
0.6400000000000003,10.599999999999978
0.6400000000000003,10.699999999999978
0.6400000000000003,10.799999999999978
0.6400000000000003,10.899999999999977
0.6400000000000003,10.999999999999977
0.6400000000000003,11.099999999999977
0.6400000000000003,11.199999999999976
0.6400000000000003,11.299999999999976
0.6400000000000003,11.399999999999975
0.6400000000000003,11.499999999999975
0.6400000000000003,11.599999999999975
0.6400000000000003,11.699999999999974
0.6400000000000003,11.799999999999974
0.6400000000000003,11.899999999999974
0.6400000000000003,11.999999999999973
0.6400000000000003,12.099999999999973
0.6400000000000003,12.199999999999973
0.6400000000000003,12.299999999999972
0.6400000000000003,12.399999999999972
0.6400000000000003,12.499999999999972
0.6400000000000003,12.599999999999971
0.6400000000000003,12.69999999999997
0.6400000000000003,12.79999999999997
0.6400000000000003,12.89999999999997
0.6400000000000003,12.99999999999997
0.6400000000000003,13.09999999999997
0.6400000000000003,13.199999999999969
0.6400000000000003,13.299999999999969
0.6400000000000003,13.399999999999968
0.6400000000000003,13.499999999999968
0.6400000000000003,13.599999999999968
0.6400000000000003,13.699999999999967
0.6400000000000003,13.799999999999967
0.6400000000000003,13.899999999999967
0.6400000000000003,13.999999999999966
0.6400000000000003,14.099999999999966
0.6400000000000003,14.199999999999966
0.6400000000000003,14.299999999999965
0.6400000000000003,14.399999999999965
0.6400000000000003,14.499999999999964
0.6400000000000003,14.599999999999964
0.6400000000000003,14.699999999999964
0.6400000000000003,14.799999999999963
0.6400000000000003,14.899999999999963
0.6400000000000003,14.999999999999963
0.6400000000000003,15.099999999999962
0.6400000000000003,15.199999999999962
0.6400000000000003,15.299999999999962
0.6400000000000003,15.399999999999961
0.6400000000000003,15.499999999999961
0.6400000000000003,15.59999999999996
0.6400000000000003,15.69999999999996
0.6400000000000003,15.79999999999996
0.6400000000000003,15.89999999999996
0.6400000000000003,15.99999999999996
0.6400000000000003,16.09999999999996
0.6400000000000003,16.19999999999996
0.6400000000000003,16.29999999999996
0.6400000000000003,16.399999999999963
0.6400000000000003,16.499999999999964
0.6400000000000003,16.599999999999966
0.6400000000000003,16.699999999999967
0.6400000000000003,16.79999999999997
0.6400000000000003,16.89999999999997
0.6400000000000003,16.99999999999997
0.6400000000000003,17.099999999999973
0.6400000000000003,17.199999999999974
0.6400000000000003,17.299999999999976
0.6400000000000003,17.399999999999977
0.6400000000000003,17.49999999999998
0.6400000000000003,17.59999999999998
0.6400000000000003,17.69999999999998
0.6400000000000003,17.799999999999983
0.6400000000000003,17.899999999999984
0.6400000000000003,17.999999999999986
0.6400000000000003,18.099999999999987
0.6400000000000003,18.19999999999999
0.6400000000000003,18.29999999999999
0.6400000000000003,18.39999999999999
0.6400000000000003,18.499999999999993
0.6400000000000003,18.599999999999994
0.6400000000000003,18.699999999999996
0.6400000000000003,18.799999999999997
0.6400000000000003,18.9
0.6400000000000003,19.0
0.6400000000000003,19.1
0.6400000000000003,19.200000000000003
0.6400000000000003,19.300000000000004
0.6400000000000003,19.400000000000006
0.6400000000000003,19.500000000000007
0.6400000000000003,19.60000000000001
0.6400000000000003,19.70000000000001
0.6400000000000003,19.80000000000001
0.6400000000000003,19.900000000000013
0.6500000000000004,0
0.6500000000000004,0.1
0.6500000000000004,0.2
0.6500000000000004,0.30000000000000004
0.6500000000000004,0.4
0.6500000000000004,0.5
0.6500000000000004,0.6
0.6500000000000004,0.7
0.6500000000000004,0.7999999999999999
0.6500000000000004,0.8999999999999999
0.6500000000000004,0.9999999999999999
0.6500000000000004,1.0999999999999999
0.6500000000000004,1.2
0.6500000000000004,1.3
0.6500000000000004,1.4000000000000001
0.6500000000000004,1.5000000000000002
0.6500000000000004,1.6000000000000003
0.6500000000000004,1.7000000000000004
0.6500000000000004,1.8000000000000005
0.6500000000000004,1.9000000000000006
0.6500000000000004,2.0000000000000004
0.6500000000000004,2.1000000000000005
0.6500000000000004,2.2000000000000006
0.6500000000000004,2.3000000000000007
0.6500000000000004,2.400000000000001
0.6500000000000004,2.500000000000001
0.6500000000000004,2.600000000000001
0.6500000000000004,2.700000000000001
0.6500000000000004,2.800000000000001
0.6500000000000004,2.9000000000000012
0.6500000000000004,3.0000000000000013
0.6500000000000004,3.1000000000000014
0.6500000000000004,3.2000000000000015
0.6500000000000004,3.3000000000000016
0.6500000000000004,3.4000000000000017
0.6500000000000004,3.5000000000000018
0.6500000000000004,3.600000000000002
0.6500000000000004,3.700000000000002
0.6500000000000004,3.800000000000002
0.6500000000000004,3.900000000000002
0.6500000000000004,4.000000000000002
0.6500000000000004,4.100000000000001
0.6500000000000004,4.200000000000001
0.6500000000000004,4.300000000000001
0.6500000000000004,4.4
0.6500000000000004,4.5
0.6500000000000004,4.6
0.6500000000000004,4.699999999999999
0.6500000000000004,4.799999999999999
0.6500000000000004,4.899999999999999
0.6500000000000004,4.999999999999998
0.6500000000000004,5.099999999999998
0.6500000000000004,5.1999999999999975
0.6500000000000004,5.299999999999997
0.6500000000000004,5.399999999999997
0.6500000000000004,5.4999999999999964
0.6500000000000004,5.599999999999996
0.6500000000000004,5.699999999999996
0.6500000000000004,5.799999999999995
0.6500000000000004,5.899999999999995
0.6500000000000004,5.999999999999995
0.6500000000000004,6.099999999999994
0.6500000000000004,6.199999999999994
0.6500000000000004,6.299999999999994
0.6500000000000004,6.399999999999993
0.6500000000000004,6.499999999999993
0.6500000000000004,6.5999999999999925
0.6500000000000004,6.699999999999992
0.6500000000000004,6.799999999999992
0.6500000000000004,6.8999999999999915
0.6500000000000004,6.999999999999991
0.6500000000000004,7.099999999999991
0.6500000000000004,7.19999999999999
0.6500000000000004,7.29999999999999
0.6500000000000004,7.39999999999999
0.6500000000000004,7.499999999999989
0.6500000000000004,7.599999999999989
0.6500000000000004,7.699999999999989
0.6500000000000004,7.799999999999988
0.6500000000000004,7.899999999999988
0.6500000000000004,7.999999999999988
0.6500000000000004,8.099999999999987
0.6500000000000004,8.199999999999987
0.6500000000000004,8.299999999999986
0.6500000000000004,8.399999999999986
0.6500000000000004,8.499999999999986
0.6500000000000004,8.599999999999985
0.6500000000000004,8.699999999999985
0.6500000000000004,8.799999999999985
0.6500000000000004,8.899999999999984
0.6500000000000004,8.999999999999984
0.6500000000000004,9.099999999999984
0.6500000000000004,9.199999999999983
0.6500000000000004,9.299999999999983
0.6500000000000004,9.399999999999983
0.6500000000000004,9.499999999999982
0.6500000000000004,9.599999999999982
0.6500000000000004,9.699999999999982
0.6500000000000004,9.799999999999981
0.6500000000000004,9.89999999999998
0.6500000000000004,9.99999999999998
0.6500000000000004,10.09999999999998
0.6500000000000004,10.19999999999998
0.6500000000000004,10.29999999999998
0.6500000000000004,10.399999999999979
0.6500000000000004,10.499999999999979
0.6500000000000004,10.599999999999978
0.6500000000000004,10.699999999999978
0.6500000000000004,10.799999999999978
0.6500000000000004,10.899999999999977
0.6500000000000004,10.999999999999977
0.6500000000000004,11.099999999999977
0.6500000000000004,11.199999999999976
0.6500000000000004,11.299999999999976
0.6500000000000004,11.399999999999975
0.6500000000000004,11.499999999999975
0.6500000000000004,11.599999999999975
0.6500000000000004,11.699999999999974
0.6500000000000004,11.799999999999974
0.6500000000000004,11.899999999999974
0.6500000000000004,11.999999999999973
0.6500000000000004,12.099999999999973
0.6500000000000004,12.199999999999973
0.6500000000000004,12.299999999999972
0.6500000000000004,12.399999999999972
0.6500000000000004,12.499999999999972
0.6500000000000004,12.599999999999971
0.6500000000000004,12.69999999999997
0.6500000000000004,12.79999999999997
0.6500000000000004,12.89999999999997
0.6500000000000004,12.99999999999997
0.6500000000000004,13.09999999999997
0.6500000000000004,13.199999999999969
0.6500000000000004,13.299999999999969
0.6500000000000004,13.399999999999968
0.6500000000000004,13.499999999999968
0.6500000000000004,13.599999999999968
0.6500000000000004,13.699999999999967
0.6500000000000004,13.799999999999967
0.6500000000000004,13.899999999999967
0.6500000000000004,13.999999999999966
0.6500000000000004,14.099999999999966
0.6500000000000004,14.199999999999966
0.6500000000000004,14.299999999999965
0.6500000000000004,14.399999999999965
0.6500000000000004,14.499999999999964
0.6500000000000004,14.599999999999964
0.6500000000000004,14.699999999999964
0.6500000000000004,14.799999999999963
0.6500000000000004,14.899999999999963
0.6500000000000004,14.999999999999963
0.6500000000000004,15.099999999999962
0.6500000000000004,15.199999999999962
0.6500000000000004,15.299999999999962
0.6500000000000004,15.399999999999961
0.6500000000000004,15.499999999999961
0.6500000000000004,15.59999999999996
0.6500000000000004,15.69999999999996
0.6500000000000004,15.79999999999996
0.6500000000000004,15.89999999999996
0.6500000000000004,15.99999999999996
0.6500000000000004,16.09999999999996
0.6500000000000004,16.19999999999996
0.6500000000000004,16.29999999999996
0.6500000000000004,16.399999999999963
0.6500000000000004,16.499999999999964
0.6500000000000004,16.599999999999966
0.6500000000000004,16.699999999999967
0.6500000000000004,16.79999999999997
0.6500000000000004,16.89999999999997
0.6500000000000004,16.99999999999997
0.6500000000000004,17.099999999999973
0.6500000000000004,17.199999999999974
0.6500000000000004,17.299999999999976
0.6500000000000004,17.399999999999977
0.6500000000000004,17.49999999999998
0.6500000000000004,17.59999999999998
0.6500000000000004,17.69999999999998
0.6500000000000004,17.799999999999983
0.6500000000000004,17.899999999999984
0.6500000000000004,17.999999999999986
0.6500000000000004,18.099999999999987
0.6500000000000004,18.19999999999999
0.6500000000000004,18.29999999999999
0.6500000000000004,18.39999999999999
0.6500000000000004,18.499999999999993
0.6500000000000004,18.599999999999994
0.6500000000000004,18.699999999999996
0.6500000000000004,18.799999999999997
0.6500000000000004,18.9
0.6500000000000004,19.0
0.6500000000000004,19.1
0.6500000000000004,19.200000000000003
0.6500000000000004,19.300000000000004
0.6500000000000004,19.400000000000006
0.6500000000000004,19.500000000000007
0.6500000000000004,19.60000000000001
0.6500000000000004,19.70000000000001
0.6500000000000004,19.80000000000001
0.6500000000000004,19.900000000000013
0.6600000000000004,0
0.6600000000000004,0.1
0.6600000000000004,0.2
0.6600000000000004,0.30000000000000004
0.6600000000000004,0.4
0.6600000000000004,0.5
0.6600000000000004,0.6
0.6600000000000004,0.7
0.6600000000000004,0.7999999999999999
0.6600000000000004,0.8999999999999999
0.6600000000000004,0.9999999999999999
0.6600000000000004,1.0999999999999999
0.6600000000000004,1.2
0.6600000000000004,1.3
0.6600000000000004,1.4000000000000001
0.6600000000000004,1.5000000000000002
0.6600000000000004,1.6000000000000003
0.6600000000000004,1.7000000000000004
0.6600000000000004,1.8000000000000005
0.6600000000000004,1.9000000000000006
0.6600000000000004,2.0000000000000004
0.6600000000000004,2.1000000000000005
0.6600000000000004,2.2000000000000006
0.6600000000000004,2.3000000000000007
0.6600000000000004,2.400000000000001
0.6600000000000004,2.500000000000001
0.6600000000000004,2.600000000000001
0.6600000000000004,2.700000000000001
0.6600000000000004,2.800000000000001
0.6600000000000004,2.9000000000000012
0.6600000000000004,3.0000000000000013
0.6600000000000004,3.1000000000000014
0.6600000000000004,3.2000000000000015
0.6600000000000004,3.3000000000000016
0.6600000000000004,3.4000000000000017
0.6600000000000004,3.5000000000000018
0.6600000000000004,3.600000000000002
0.6600000000000004,3.700000000000002
0.6600000000000004,3.800000000000002
0.6600000000000004,3.900000000000002
0.6600000000000004,4.000000000000002
0.6600000000000004,4.100000000000001
0.6600000000000004,4.200000000000001
0.6600000000000004,4.300000000000001
0.6600000000000004,4.4
0.6600000000000004,4.5
0.6600000000000004,4.6
0.6600000000000004,4.699999999999999
0.6600000000000004,4.799999999999999
0.6600000000000004,4.899999999999999
0.6600000000000004,4.999999999999998
0.6600000000000004,5.099999999999998
0.6600000000000004,5.1999999999999975
0.6600000000000004,5.299999999999997
0.6600000000000004,5.399999999999997
0.6600000000000004,5.4999999999999964
0.6600000000000004,5.599999999999996
0.6600000000000004,5.699999999999996
0.6600000000000004,5.799999999999995
0.6600000000000004,5.899999999999995
0.6600000000000004,5.999999999999995
0.6600000000000004,6.099999999999994
0.6600000000000004,6.199999999999994
0.6600000000000004,6.299999999999994
0.6600000000000004,6.399999999999993
0.6600000000000004,6.499999999999993
0.6600000000000004,6.5999999999999925
0.6600000000000004,6.699999999999992
0.6600000000000004,6.799999999999992
0.6600000000000004,6.8999999999999915
0.6600000000000004,6.999999999999991
0.6600000000000004,7.099999999999991
0.6600000000000004,7.19999999999999
0.6600000000000004,7.29999999999999
0.6600000000000004,7.39999999999999
0.6600000000000004,7.499999999999989
0.6600000000000004,7.599999999999989
0.6600000000000004,7.699999999999989
0.6600000000000004,7.799999999999988
0.6600000000000004,7.899999999999988
0.6600000000000004,7.999999999999988
0.6600000000000004,8.099999999999987
0.6600000000000004,8.199999999999987
0.6600000000000004,8.299999999999986
0.6600000000000004,8.399999999999986
0.6600000000000004,8.499999999999986
0.6600000000000004,8.599999999999985
0.6600000000000004,8.699999999999985
0.6600000000000004,8.799999999999985
0.6600000000000004,8.899999999999984
0.6600000000000004,8.999999999999984
0.6600000000000004,9.099999999999984
0.6600000000000004,9.199999999999983
0.6600000000000004,9.299999999999983
0.6600000000000004,9.399999999999983
0.6600000000000004,9.499999999999982
0.6600000000000004,9.599999999999982
0.6600000000000004,9.699999999999982
0.6600000000000004,9.799999999999981
0.6600000000000004,9.89999999999998
0.6600000000000004,9.99999999999998
0.6600000000000004,10.09999999999998
0.6600000000000004,10.19999999999998
0.6600000000000004,10.29999999999998
0.6600000000000004,10.399999999999979
0.6600000000000004,10.499999999999979
0.6600000000000004,10.599999999999978
0.6600000000000004,10.699999999999978
0.6600000000000004,10.799999999999978
0.6600000000000004,10.899999999999977
0.6600000000000004,10.999999999999977
0.6600000000000004,11.099999999999977
0.6600000000000004,11.199999999999976
0.6600000000000004,11.299999999999976
0.6600000000000004,11.399999999999975
0.6600000000000004,11.499999999999975
0.6600000000000004,11.599999999999975
0.6600000000000004,11.699999999999974
0.6600000000000004,11.799999999999974
0.6600000000000004,11.899999999999974
0.6600000000000004,11.999999999999973
0.6600000000000004,12.099999999999973
0.6600000000000004,12.199999999999973
0.6600000000000004,12.299999999999972
0.6600000000000004,12.399999999999972
0.6600000000000004,12.499999999999972
0.6600000000000004,12.599999999999971
0.6600000000000004,12.69999999999997
0.6600000000000004,12.79999999999997
0.6600000000000004,12.89999999999997
0.6600000000000004,12.99999999999997
0.6600000000000004,13.09999999999997
0.6600000000000004,13.199999999999969
0.6600000000000004,13.299999999999969
0.6600000000000004,13.399999999999968
0.6600000000000004,13.499999999999968
0.6600000000000004,13.599999999999968
0.6600000000000004,13.699999999999967
0.6600000000000004,13.799999999999967
0.6600000000000004,13.899999999999967
0.6600000000000004,13.999999999999966
0.6600000000000004,14.099999999999966
0.6600000000000004,14.199999999999966
0.6600000000000004,14.299999999999965
0.6600000000000004,14.399999999999965
0.6600000000000004,14.499999999999964
0.6600000000000004,14.599999999999964
0.6600000000000004,14.699999999999964
0.6600000000000004,14.799999999999963
0.6600000000000004,14.899999999999963
0.6600000000000004,14.999999999999963
0.6600000000000004,15.099999999999962
0.6600000000000004,15.199999999999962
0.6600000000000004,15.299999999999962
0.6600000000000004,15.399999999999961
0.6600000000000004,15.499999999999961
0.6600000000000004,15.59999999999996
0.6600000000000004,15.69999999999996
0.6600000000000004,15.79999999999996
0.6600000000000004,15.89999999999996
0.6600000000000004,15.99999999999996
0.6600000000000004,16.09999999999996
0.6600000000000004,16.19999999999996
0.6600000000000004,16.29999999999996
0.6600000000000004,16.399999999999963
0.6600000000000004,16.499999999999964
0.6600000000000004,16.599999999999966
0.6600000000000004,16.699999999999967
0.6600000000000004,16.79999999999997
0.6600000000000004,16.89999999999997
0.6600000000000004,16.99999999999997
0.6600000000000004,17.099999999999973
0.6600000000000004,17.199999999999974
0.6600000000000004,17.299999999999976
0.6600000000000004,17.399999999999977
0.6600000000000004,17.49999999999998
0.6600000000000004,17.59999999999998
0.6600000000000004,17.69999999999998
0.6600000000000004,17.799999999999983
0.6600000000000004,17.899999999999984
0.6600000000000004,17.999999999999986
0.6600000000000004,18.099999999999987
0.6600000000000004,18.19999999999999
0.6600000000000004,18.29999999999999
0.6600000000000004,18.39999999999999
0.6600000000000004,18.499999999999993
0.6600000000000004,18.599999999999994
0.6600000000000004,18.699999999999996
0.6600000000000004,18.799999999999997
0.6600000000000004,18.9
0.6600000000000004,19.0
0.6600000000000004,19.1
0.6600000000000004,19.200000000000003
0.6600000000000004,19.300000000000004
0.6600000000000004,19.400000000000006
0.6600000000000004,19.500000000000007
0.6600000000000004,19.60000000000001
0.6600000000000004,19.70000000000001
0.6600000000000004,19.80000000000001
0.6600000000000004,19.900000000000013
0.6700000000000004,0
0.6700000000000004,0.1
0.6700000000000004,0.2
0.6700000000000004,0.30000000000000004
0.6700000000000004,0.4
0.6700000000000004,0.5
0.6700000000000004,0.6
0.6700000000000004,0.7
0.6700000000000004,0.7999999999999999
0.6700000000000004,0.8999999999999999
0.6700000000000004,0.9999999999999999
0.6700000000000004,1.0999999999999999
0.6700000000000004,1.2
0.6700000000000004,1.3
0.6700000000000004,1.4000000000000001
0.6700000000000004,1.5000000000000002
0.6700000000000004,1.6000000000000003
0.6700000000000004,1.7000000000000004
0.6700000000000004,1.8000000000000005
0.6700000000000004,1.9000000000000006
0.6700000000000004,2.0000000000000004
0.6700000000000004,2.1000000000000005
0.6700000000000004,2.2000000000000006
0.6700000000000004,2.3000000000000007
0.6700000000000004,2.400000000000001
0.6700000000000004,2.500000000000001
0.6700000000000004,2.600000000000001
0.6700000000000004,2.700000000000001
0.6700000000000004,2.800000000000001
0.6700000000000004,2.9000000000000012
0.6700000000000004,3.0000000000000013
0.6700000000000004,3.1000000000000014
0.6700000000000004,3.2000000000000015
0.6700000000000004,3.3000000000000016
0.6700000000000004,3.4000000000000017
0.6700000000000004,3.5000000000000018
0.6700000000000004,3.600000000000002
0.6700000000000004,3.700000000000002
0.6700000000000004,3.800000000000002
0.6700000000000004,3.900000000000002
0.6700000000000004,4.000000000000002
0.6700000000000004,4.100000000000001
0.6700000000000004,4.200000000000001
0.6700000000000004,4.300000000000001
0.6700000000000004,4.4
0.6700000000000004,4.5
0.6700000000000004,4.6
0.6700000000000004,4.699999999999999
0.6700000000000004,4.799999999999999
0.6700000000000004,4.899999999999999
0.6700000000000004,4.999999999999998
0.6700000000000004,5.099999999999998
0.6700000000000004,5.1999999999999975
0.6700000000000004,5.299999999999997
0.6700000000000004,5.399999999999997
0.6700000000000004,5.4999999999999964
0.6700000000000004,5.599999999999996
0.6700000000000004,5.699999999999996
0.6700000000000004,5.799999999999995
0.6700000000000004,5.899999999999995
0.6700000000000004,5.999999999999995
0.6700000000000004,6.099999999999994
0.6700000000000004,6.199999999999994
0.6700000000000004,6.299999999999994
0.6700000000000004,6.399999999999993
0.6700000000000004,6.499999999999993
0.6700000000000004,6.5999999999999925
0.6700000000000004,6.699999999999992
0.6700000000000004,6.799999999999992
0.6700000000000004,6.8999999999999915
0.6700000000000004,6.999999999999991
0.6700000000000004,7.099999999999991
0.6700000000000004,7.19999999999999
0.6700000000000004,7.29999999999999
0.6700000000000004,7.39999999999999
0.6700000000000004,7.499999999999989
0.6700000000000004,7.599999999999989
0.6700000000000004,7.699999999999989
0.6700000000000004,7.799999999999988
0.6700000000000004,7.899999999999988
0.6700000000000004,7.999999999999988
0.6700000000000004,8.099999999999987
0.6700000000000004,8.199999999999987
0.6700000000000004,8.299999999999986
0.6700000000000004,8.399999999999986
0.6700000000000004,8.499999999999986
0.6700000000000004,8.599999999999985
0.6700000000000004,8.699999999999985
0.6700000000000004,8.799999999999985
0.6700000000000004,8.899999999999984
0.6700000000000004,8.999999999999984
0.6700000000000004,9.099999999999984
0.6700000000000004,9.199999999999983
0.6700000000000004,9.299999999999983
0.6700000000000004,9.399999999999983
0.6700000000000004,9.499999999999982
0.6700000000000004,9.599999999999982
